tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.68451E+17,positive,0.6395,,,Virgin America,,EricLMitchell,,0,@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,,2/19/2015 8:46,San Francisco,Pacific Time (US & Canada)
5.68447E+17,negative,1,Can't Tell,1,Virgin America,,fattbelly,,0,@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank,,2/19/2015 8:29,S F,
5.6844E+17,neutral,0.6774,,0,Virgin America,,itsGREEKSAUSAGE,,0,"@VirginAmerica I just did, how can I DM? Do u have to also add me?",,2/19/2015 8:01,"NY, NJ, CA, Greece",Eastern Time (US & Canada)
5.68437E+17,positive,0.6618,,,Virgin America,,kzone7,,0,"@VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",,2/19/2015 7:50,"Long Island, NY",Eastern Time (US & Canada)
5.68434E+17,positive,1,,,Virgin America,,heatherbeckel,,0,@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER,,2/19/2015 7:38,ATX,Central Time (US & Canada)
5.68432E+17,neutral,1,,,Virgin America,,TLoui143,,0,"@VirginAmerica Anytime, sugafly.",,2/19/2015 7:29,Out to Brunch with @Kanyewest.,Central Time (US & Canada)
5.6843E+17,positive,1,,,Virgin America,,marshman240,,0,@VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!,,2/19/2015 7:19,San Francisco,
5.68428E+17,neutral,1,,,Virgin America,,chase_f,,0,@VirginAmerica I need a receipt for a flight change. Can you send one?,,2/19/2015 7:13,"San Francisco, CA",Quito
5.68423E+17,negative,1,Customer Service Issue,1,Virgin America,,hungarianhc,,0,"@VirginAmerica, I submitted a status match request a while back and still havenâ€™t heard! Iâ€™m flying on Monday. Can you look / accelerate?","[0.0, 0.0]",2/19/2015 6:53,"San Francisco, CA",Alaska
5.68406E+17,positive,1,,,Virgin America,,MarcSM,,0,@VirginAmerica had me at their safety video . . . http://t.co/CqMm7nuE9m  LOVED my first cross country flight. #livewelltraveled #sytycd,,2/19/2015 5:45,"East Village, New York City",Eastern Time (US & Canada)
5.68393E+17,positive,0.6871,,,Virgin America,,quackling,,0,@VirginAmerica that doesn't look to fat to me! It looks yummy!,,2/19/2015 4:52,"Birmingham, Michigan",
5.68391E+17,neutral,1,,,Virgin America,,tedreednc,,0,"@VirginAmerica CEO says #Southwest &amp; #jetblue have strayed from low cost model.
http://t.co/96Sctomh29",,2/19/2015 4:46,"Charlotte, NC",Eastern Time (US & Canada)
5.68382E+17,neutral,0.6811,,,Virgin America,,stevengcpa,,0,@VirginAmerica a brilliant brisk am in Boston in cue for vx363 http://t.co/rMZNIVGmg6,,2/19/2015 4:10,California,Pacific Time (US & Canada)
5.68364E+17,neutral,1,,,Virgin America,,DOHA_Insight,,0,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/FVUdmh27pF @TheNationalUAE,,2/19/2015 3:00,"Doha, Qatar",Quito
5.68349E+17,neutral,1,,,Virgin America,,LibyaBizInfo,,0,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/DCoBoKN7EE @TheNationalUAE,,2/19/2015 2:00,Libya,
5.68308E+17,neutral,0.7026,,0,Virgin America,,AlgeriaTweets,,0,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/vw4P4T4tLh @TheNationalUAE,,2/18/2015 23:15,"Algiers, Algeria",Abu Dhabi
5.68304E+17,positive,0.6724,,,Virgin America,,_raulll,,0,@VirginAmerica omg omgðŸ˜ðŸ˜ nonstop Dallas to Austin on virginâœ¨ðŸ˜±âœˆï¸,,2/18/2015 22:58,"mckinney, tx",
5.6828E+17,positive,1,,,Virgin America,,TLoui143,,0,@VirginAmerica Your planes are really pretty. Just thought u should know that. :),,2/18/2015 21:24,Out to Brunch with @Kanyewest.,Central Time (US & Canada)
5.68266E+17,neutral,1,,,Virgin America,,mikeb51431,,0,@VirginAmerica when are you flying to hawaii,,2/18/2015 20:27,,Arizona
5.68259E+17,negative,0.6801,Flight Booking Problems,0.6801,Virgin America,,gbone34,,0,@VirginAmerica I'm pulling my hair out trying to book a flight with u. Your site doesn't work on iPhone or iPad.don't have a computer #help,,2/18/2015 20:03,,
5.68245E+17,positive,1,,,Virgin America,,GeorgettePierre,,0,@VirginAmerica thank you,,2/18/2015 19:07,your third eye...,Eastern Time (US & Canada)
5.6824E+17,negative,0.6307,Customer Service Issue,0.6307,Virgin America,,edzme,,0,@VirginAmerica Can I get some help with a support ticket? It's been 15 days.... Incident: 150202-000419 Thank you!,,2/18/2015 18:47,The other side,
5.68239E+17,positive,1,,,Virgin America,,Joaquin68443,,0,@VirginAmerica good to be home #texas #moodlighting http://t.co/N3BVZTY3zI,,2/18/2015 18:41,714 to 972,
5.68219E+17,negative,1,Bad Flight,1,Virgin America,,contimike,,0,@VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!,,2/18/2015 17:22,"New York, sort of!",
5.68216E+17,negative,1,Bad Flight,1,Virgin America,,contimike,,0,@VirginAmerica I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!,,2/18/2015 17:11,"New York, sort of!",
5.68209E+17,neutral,1,,,Virgin America,,nschneble,,0,.@VirginAmerica If only you guys were starting those flights at the end of the month! Guess Iâ€™m still road tripping on Feb 27â€¦,,2/18/2015 16:42,,Eastern Time (US & Canada)
5.68205E+17,positive,1,,,Virgin America,,eganist,,0,"@VirginAmerica thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!",,2/18/2015 16:26,Washington D.C.,Eastern Time (US & Canada)
5.68203E+17,neutral,1,,,Virgin America,,pointsguy,,3,"@VirginAmerica announced New Route to Austin w/fares from $39/way. 
http://t.co/gA8pbamu0C",,2/18/2015 16:19,United States,Central Time (US & Canada)
5.682E+17,neutral,0.3483,,0,Virgin America,,timlopez,,0,@VirginAmerica Really? Sprint? I thought you guys were 'kewl'! 0_0,,2/18/2015 16:05,Southern California,Pacific Time (US & Canada)
5.68195E+17,positive,1,,,Virgin America,,mirandahaustin,,0,@VirginAmerica this is too cool!  Never been on ur planes but now I will!!,,2/18/2015 15:48,"Austin, TX",Central Time (US & Canada)
5.68193E+17,neutral,0.639,,,Virgin America,,franks105,,0,@VirginAmerica you should have 39 dollar LAX-Las fares!!!,,2/18/2015 15:39,Hogwarts,Pacific Time (US & Canada)
5.6819E+17,positive,1,,,Virgin America,,iamDavidAustin,,0,@VirginAmerica great. Well deserved.,,2/18/2015 15:25,,Pacific Time (US & Canada)
5.68175E+17,negative,0.6727,Customer Service Issue,0.6727,Virgin America,,mekirkpatrick,,0,@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,,2/18/2015 14:26,"Long Beach, CA",Pacific Time (US & Canada)
5.68166E+17,negative,1,Customer Service Issue,1,Virgin America,,jpf4986,,0,@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,,2/18/2015 13:50,,
5.68158E+17,negative,0.6702,Customer Service Issue,0.6702,Virgin America,,Pace6445,,0,@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,"[40.63767372, -74.11075451]",2/18/2015 13:18,"Staten Island, NY",
5.6815E+17,neutral,0.6769,,0,Virgin America,,wmrrock,,0,@VirginAmerica You should still develop an app - then you will be my favorite airline.,"[0.0, 0.0]",2/18/2015 12:48,CT,Eastern Time (US & Canada)
5.68149E+17,negative,0.6876,Can't Tell,0.6876,Virgin America,,HuntTreadwell,,0,@VirginAmerica all crap channels which is why I pay to watch UK tv,,2/18/2015 12:42,,
5.68146E+17,positive,1,,,Virgin America,,wmrrock,,0,@VirginAmerica got it. All set - Thanks!,"[0.0, 0.0]",2/18/2015 12:32,CT,Eastern Time (US & Canada)
5.68144E+17,neutral,1,,,Virgin America,,jsamaudio,,0,@VirginAmerica no A's channel this year?,,2/18/2015 12:25,St. Francis (Calif.),Pacific Time (US & Canada)
5.68143E+17,neutral,1,,,Virgin America,,wmrrock,,0,@VirginAmerica Only thing I see on passbook is Virgin Mobile Mexico. How do I integrate?,"[0.0, 0.0]",2/18/2015 12:18,CT,Eastern Time (US & Canada)
5.6814E+17,positive,1,,,Virgin America,,JCervantezzz,,0,@VirginAmerica Giants and Virgin America. A match made in heaven.,,2/18/2015 12:08,"California, San Francisco",Pacific Time (US & Canada)
5.6814E+17,positive,1,,,Virgin America,,GabriellaDago,,0,"@VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!",,2/18/2015 12:08,New York City,Eastern Time (US & Canada)
5.68137E+17,negative,1,Can't Tell,1,Virgin America,,wmrrock,,0,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,"[0.0, 0.0]",2/18/2015 11:56,CT,Eastern Time (US & Canada)
5.68133E+17,negative,1,Customer Service Issue,0.6989,Virgin America,,matthew,,0,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,,2/18/2015 11:40,"San Francisco, CA",Pacific Time (US & Canada)
5.68132E+17,negative,0.6901,longlines,0.3802,Virgin America,,mrpresident1776,,0,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,,2/18/2015 11:37,"Washington, D.C.",
5.68123E+17,neutral,0.6646,,,Virgin America,,elimae724,,0,@VirginAmerica is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,,2/18/2015 10:59,California Love #VFL,
5.6812E+17,positive,1,,,Virgin America,,ctpsts,,0,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,,2/18/2015 10:49,,
5.68119E+17,positive,1,,,Virgin America,,jhen_d,,0,@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,,2/18/2015 10:45,"Austin, Texas",Mountain Time (US & Canada)
5.68114E+17,neutral,0.663,,,Virgin America,,AUStinAirport,,2,"@VirginAmerica announces new nonstop connecting @AUStinAirport &amp; @DallasLoveField, $39 intro: http://t.co/qXnOaQtYN8 http://t.co/JK7qmdfqgf",,2/18/2015 10:25,"Austin, TX",Mountain Time (US & Canada)
5.68105E+17,neutral,0.6895,,,Virgin America,,reaganroy,,1,@VirginAmerica adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC,,2/18/2015 9:47,,Central Time (US & Canada)
5.68104E+17,negative,0.6651,Flight Booking Problems,0.3413,Virgin America,,onewil,,0,@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,"[0.0, 0.0]",2/18/2015 9:46,"San Francisco, CA",Pacific Time (US & Canada)
5.68101E+17,neutral,0.6559,,0,Virgin America,,PlantFoodDude,,0,"@VirginAmerica - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?",,2/18/2015 9:35, NJ USA,Eastern Time (US & Canada)
5.681E+17,positive,1,,,Virgin America,,jtwiegele,,0,@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!,,2/18/2015 9:30,"San Francisco, CA",
5.681E+17,neutral,1,,,Virgin America,,sporch62,,0,"@VirginAmerica Now, when will we see VirginAmerica come to Philadelphia (PHL).",,2/18/2015 9:29,,
5.68095E+17,positive,0.6655,,,Virgin America,,chrisdpatton,,0,"@VirginAmerica , am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?",,2/18/2015 9:11,"Annapolis, Maryland",
5.68094E+17,positive,0.6522,,,Virgin America,,stopasyougo,,0,@VirginAmerica OMG FINALLY,,2/18/2015 9:05,,Central Time (US & Canada)
5.68088E+17,neutral,1,,,Virgin America,,AlMehairiAUH,,0,@VirginAmerica to start 5xweekly #A319 flights from to #Dallas @DallasLoveField #Austin on 28APR #avgeek,,2/18/2015 8:43,Abu Dhabi,Abu Dhabi
5.68086E+17,neutral,0.6632,,,Virgin America,,AwsmSpaceMonkey,,0,@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,,2/18/2015 8:34,"San Marcos, CA",Pacific Time (US & Canada)
5.68083E+17,negative,1,Bad Flight,0.3556,Virgin America,,iamWalkerR,,0,@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,,2/18/2015 8:22,"New York, NY",Central Time (US & Canada)
5.68079E+17,negative,1,Bad Flight,0.6326,Virgin America,,MarcoFlavioM,,0,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,,2/18/2015 8:07,USA,Pacific Time (US & Canada)
5.68069E+17,neutral,1,,,Virgin America,,0504Traveller,,0,"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
http://t.co/6RLz0EBk2X via @usatoday",,2/18/2015 7:24,,Central Time (US & Canada)
5.68068E+17,positive,1,,,Virgin America,,dreamerintexas,,0,@VirginAmerica #thankyou the DAL-AUS route makes my day!!!!,,2/18/2015 7:23,austin dallas chile london,Central Time (US & Canada)
5.68064E+17,positive,1,,,Virgin America,,WilsonJoshuaLee,,0,@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,,2/18/2015 7:06,"Dallas, TX",Central Time (US & Canada)
5.68062E+17,neutral,1,,,Virgin America,,sanjosedr,,0,@VirginAmerica I miss the #nerdbird in San Jose,,2/18/2015 6:58,"San Jose, California
",Arizona
5.68059E+17,positive,1,,,Virgin America,,dsg0110,,0,"@VirginAmerica love it, taking @SouthwestAir on in their backyard! Consumers win when biz competes.",,2/18/2015 6:47,"San Diego, CA",Pacific Time (US & Canada)
5.68059E+17,positive,1,,,Virgin America,,lakebrahlands,,0,@VirginAmerica â€‹ is flying from Love to Austin now. That is most excellent news.,,2/18/2015 6:45,"Zip City aka Dallas, TX ",Central Time (US & Canada)
5.68055E+17,neutral,0.6477,,0,Virgin America,,opteyemisg,,0,@VirginAmerica can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?,,2/18/2015 6:29,,Central Time (US & Canada)
5.68053E+17,neutral,0.6202,,0,Virgin America,,steve97070,,0,@VirginAmerica please add more frequency to PDX Portland,,2/18/2015 6:23,,
5.68051E+17,positive,1,,,Virgin America,,letherebeflight,,0,@VirginAmerica Congrats VX on the new route! âœˆï¸ðŸŽ‰,,2/18/2015 6:13,,
5.68017E+17,negative,1,Cancelled Flight,1,Virgin America,,NickyB617,,0,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",,2/18/2015 4:00,"Boston, MA",Eastern Time (US & Canada)
5.68012E+17,neutral,1,,,Virgin America,,gemmabow19,,4,@VirginAmerica @AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in ðŸ‡ºðŸ‡¸ @FreyaBevan_Fund ðŸ’— ðŸŽ€ ðŸ’—,,2/18/2015 3:39,,
5.67972E+17,negative,1,Can't Tell,0.3373,Virgin America,,total_janarchy,,0,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",,2/18/2015 1:02,,Eastern Time (US & Canada)
5.67972E+17,negative,1,Damaged Luggage,0.3434,Virgin America,,total_janarchy,,0,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,,2/18/2015 1:01,,Eastern Time (US & Canada)
5.67972E+17,negative,1,Flight Attendant Complaints,0.6773,Virgin America,,total_janarchy,,0,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",,2/18/2015 1:00,,Eastern Time (US & Canada)
5.67972E+17,negative,0.6703,Bad Flight,0.6703,Virgin America,,total_janarchy,,0,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),,2/18/2015 0:59,,Eastern Time (US & Canada)
5.67946E+17,negative,1,Customer Service Issue,0.6977,Virgin America,,helenalor,,0,@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........,"[0.0, 0.0]",2/17/2015 23:18,San Francisco,Eastern Time (US & Canada)
5.67909E+17,positive,0.6431,,,Virgin America,,HaraLillier,,0,@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,,2/17/2015 20:49,,Atlantic Time (Canada)
5.67899E+17,neutral,1,,,Virgin America,,helenhoppock,,0,@VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?,,2/17/2015 20:12,,
5.67893E+17,positive,0.6559,,,Virgin America,,KallysAlbertSr,,0,@VirginAmerica That's classy.,,2/17/2015 19:47,USA,
5.67874E+17,positive,0.6681,,,Virgin America,,Price714,,0,@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,,2/17/2015 18:30,"Hamilton, Ohio",Atlantic Time (Canada)
5.67858E+17,positive,0.7162,,,Virgin America,,mctrees02,,0,@VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks ðŸ˜ƒðŸ‘,,2/17/2015 17:29,"Dallas, TX",Central Time (US & Canada)
5.67855E+17,neutral,0.6941,,,Virgin America,,mctrees02,,0,@VirginAmerica save some for 871 tomorrow AM!,,2/17/2015 17:16,"Dallas, TX",Central Time (US & Canada)
5.6785E+17,negative,1,Late Flight,1,Virgin America,,lindsowesto,,0,@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,,2/17/2015 16:54,Texas,Central America
5.67849E+17,neutral,0.6705,,,Virgin America,,TheAdamRizz,,0,@VirginAmerica @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,,2/17/2015 16:52,"Dallas, Texas",Pacific Time (US & Canada)
5.67847E+17,positive,0.6733,,,Virgin America,,TheAdamRizz,,0,@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,,2/17/2015 16:44,"Dallas, Texas",Pacific Time (US & Canada)
5.67846E+17,neutral,0.6601,,,Virgin America,,josiebarosie,,0,@VirginAmerica is that #thestarter??ðŸ˜,,2/17/2015 16:39,Cork.Ireland,
5.67845E+17,neutral,0.6198,,,Virgin America,,killawattannie,,0,@VirginAmerica ...Please come to Minneapolis St. Paul!,,2/17/2015 16:37,,Mountain Time (US & Canada)
5.67829E+17,neutral,0.3542,,0,Virgin America,,JAYXXX1,,0,@VirginAmerica YES FYI  MY BFF,,2/17/2015 15:32,,
5.67829E+17,positive,0.6858,,0,Virgin America,,myvortex,,0,"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",,2/17/2015 15:31,could be anywhere,
5.67824E+17,positive,1,,,Virgin America,,miaerolinea,,1,"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi â€“ just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",,2/17/2015 15:11,Worldwide,Caracas
5.67815E+17,positive,1,,,Virgin America,,mynejas,,0,@VirginAmerica I love the dancing little richard. cool beans.,,2/17/2015 14:36,"Oakland, CA",Pacific Time (US & Canada)
5.67813E+17,positive,0.6803,,,Virgin America,,SimplyImplicit,,0,@VirginAmerica I donâ€™t use Passbook =/ I still love you though &lt;3 :) Iâ€™ll just use my email in the future.,,2/17/2015 14:29,"Los Angeles, CA",Central Time (US & Canada)
5.67812E+17,positive,1,,,Virgin America,,mynejas,,0,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,,2/17/2015 14:26,"Oakland, CA",Pacific Time (US & Canada)
5.67811E+17,neutral,0.6446,,0,Virgin America,,SimplyImplicit,,0,@VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,,2/17/2015 14:22,"Los Angeles, CA",Central Time (US & Canada)
5.6781E+17,negative,1,Customer Service Issue,0.7012,Virgin America,,wtcgroup,,0,@VirginAmerica Man of steel flies to more cities though...and with more frequency too.,,2/17/2015 14:17,SF Bay Area/ Las Vegas,
5.67808E+17,positive,1,,,Virgin America,,tookthecollar,,0,@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,,2/17/2015 14:09,,
5.67808E+17,neutral,0.6457,,,Virgin America,,ICEportal,,0,@VirginAmerica Good point!,,2/17/2015 14:07,"Hollywood, FL",Eastern Time (US & Canada)
5.67807E+17,neutral,0.6731,,,Virgin America,,EnonThaPhenom,,0,.@VirginAmerica I heard he has a virgin mobile hotspot ;),,2/17/2015 14:06,"Oakland, Ca",Pacific Time (US & Canada)
5.67807E+17,neutral,1,,,Virgin America,,mattejacob,,0,@VirginAmerica you got cheese pLate Flights too.,"[40.78986648, -73.10068286]",2/17/2015 14:06,New York x Long Island,Central Time (US & Canada)
5.67807E+17,neutral,1,,,Virgin America,,TheDCD,,0,@VirginAmerica On all your flights?,"[0.0, 0.0]",2/17/2015 14:04,On a bar floor in Denver.,Mountain Time (US & Canada)
5.67807E+17,positive,1,,,Virgin America,,Hakenson_LIOX,,0,@VirginAmerica Dad on Segway is the best part of this whole infographic!,"[42.5696777, -71.42056878]",2/17/2015 14:04,"Waltham, MA",Atlantic Time (Canada)
5.67807E+17,positive,1,,,Virgin America,,funky_bbq,,0,@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),,2/17/2015 14:04,,
5.67806E+17,positive,1,,,Virgin America,,HereticPharaoh,,0,@VirginAmerica wifi AND better seating.,,2/17/2015 14:03,"Jersey City, New Jersey ",Eastern Time (US & Canada)
5.67797E+17,neutral,0.6831,,0,Virgin America,,judy_202,,0,@VirginAmerica how come ABC is the only one of the network channels you don't have?,,2/17/2015 13:24,"Washington, DC",Eastern Time (US & Canada)
5.67792E+17,negative,1,Customer Service Issue,0.7055,Virgin America,,reekyrocks,,0,@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,,2/17/2015 13:06,"Los Angeles, CA",Pacific Time (US & Canada)
5.67788E+17,positive,0.678,,0,Virgin America,,BrandonS002,,0,".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",,2/17/2015 12:49,New York City,Eastern Time (US & Canada)
5.67787E+17,negative,1,Cancelled Flight,0.6458,Virgin America,,RyScanlon,,0,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",,2/17/2015 12:44,,Atlantic Time (Canada)
5.67786E+17,neutral,1,,,Virgin America,,RyScanlon,,0,"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",,2/17/2015 12:42,,Atlantic Time (Canada)
5.67785E+17,neutral,1,,,Virgin America,,itsjulianking,,0,@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,,2/17/2015 12:39,P H I L A D E L P H I A,Eastern Time (US & Canada)
5.67785E+17,negative,1,Customer Service Issue,1,Virgin America,,RyScanlon,,0,@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!,,2/17/2015 12:38,,Atlantic Time (Canada)
5.67784E+17,negative,1,Customer Service Issue,0.6834,Virgin America,,RyScanlon,,0,"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.",,2/17/2015 12:32,,Atlantic Time (Canada)
5.67773E+17,negative,0.6579,Customer Service Issue,0.6579,Virgin America,,cayocrazy,,0,@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,,2/17/2015 11:48,,
5.6777E+17,negative,0.6515,Flight Booking Problems,0.3358,Virgin America,,paulhting,,0,@virginamerica Trying to make the change in advance (not just 24 hours prior)â€¦tried it online earlier and it wanted $300 in change fees.,,2/17/2015 11:38,"Charlottesville, VA",Eastern Time (US & Canada)
5.6777E+17,positive,0.3516,,0,Virgin America,,onerockgypsy,,0,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",,2/17/2015 11:38,next city,Pacific Time (US & Canada)
5.67767E+17,neutral,1,,,Virgin America,,paulhting,,0,@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,,2/17/2015 11:27,"Charlottesville, VA",Eastern Time (US & Canada)
5.67762E+17,positive,1,,,Virgin America,,onerockgypsy,,0,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,,2/17/2015 11:06,next city,Pacific Time (US & Canada)
5.67759E+17,positive,1,,,Virgin America,,kellitweets,,0,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,,2/17/2015 10:54,Texas,Central Time (US & Canada)
5.67755E+17,neutral,0.6667,,0,Virgin America,,the22207,,0,@VirginAmerica Can you give me Silver Status for 12 months?,,2/17/2015 10:40,,Central Time (US & Canada)
5.67754E+17,positive,1,,,Virgin America,,Perceptions,,0,@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings,,2/17/2015 10:33,"Fargo, ND ( & Tucson, AZ)",Central Time (US & Canada)
5.67749E+17,negative,0.6778,Bad Flight,0.6778,Virgin America,,tan_talize,,0,"@VirginAmerica mood lighting on pointðŸ™Œ Reclining my seat, kickin up my feetðŸ’¤",,2/17/2015 10:14,LA&OC,
5.67746E+17,negative,0.3573,Late Flight,0.3573,Virgin America,,jonovoss,,0,@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,,2/17/2015 10:02,"Washington, DC",Atlantic Time (Canada)
5.67744E+17,negative,1,Customer Service Issue,0.6737,Virgin America,,texasjuls,,0,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either ðŸ˜¡,,2/17/2015 9:56,Texas,Central Time (US & Canada)
5.67743E+17,neutral,1,,,Virgin America,,loungesong,,0,@VirginAmerica Are there any sign up bonuses to enroll in Elevate?,,2/17/2015 9:50,,
5.67743E+17,positive,1,,,Virgin America,,ryan_kravontka,,0,@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome,,2/17/2015 9:49,"Los Angeles, CA",Tijuana
5.67742E+17,neutral,1,,,Virgin America,,WWJAYD,,0,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,"[37.80065252, -122.43857414]",2/17/2015 9:47,"San Franciso, CA",Pacific Time (US & Canada)
5.67736E+17,neutral,0.6694,,0,Virgin America,,waytogopdx,,0,@VirginAmerica still waiting to see  @Starryeyes_Dev_  ðŸ˜ž,,2/17/2015 9:22,"Lake Oswego, Oregon",Pacific Time (US & Canada)
5.67728E+17,neutral,0.6376,,0,Virgin America,,Todd1HHD,,0,@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,,2/17/2015 8:52,Chicago,Central Time (US & Canada)
5.67727E+17,positive,1,,,Virgin America,,BBahreman,,4,@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,,2/17/2015 8:48,Living in a Gangsters Paradise,Pacific Time (US & Canada)
5.67726E+17,neutral,1,,,Virgin America,,PlayjtLV,,0,â€œ@VirginAmerica: Book out of town with fares from $59/way (+restr). http://t.co/xRdTOV7nl8 http://t.co/4Y78byAckcâ€ @JenniferDawnPro,"[36.08546367, -115.31814055]",2/17/2015 8:43,"Las Vegas, NV",
5.70308E+17,positive,1,,,United,,rdowning76,,0,@united thanks,,2/24/2015 11:42,usa,
