,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Text,Feature_Words,Sentiment
570,570,570,570,570,570,570,@united you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes,guy need serious training customer many better option put way guy handle ur mistake,neg
571,571,571,571,571,571,571,@united 6533 ORD to DCA,ord dca,neg
572,572,572,572,572,572,572,"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor.""",found problem avoided like told find,neg
573,573,573,573,573,573,573,@united ZCC82U Cancelled Flight flight 16h in advance??? Need connect flight reschedule so the link isn't helping. Help!? Gf waited months to see me.,cancelled flight flight need connect flight reschedule link gf waited month see,neg
574,574,574,574,574,574,574,@united I will not be flying you again,flying,neg
575,575,575,575,575,575,575,"@united in addition, my first flight was delayed an hour and I'm arriving at my destination 8 hrs Late Flight.",first flight delayed hour arriving destination hr late,neg
576,576,576,576,576,576,576,"@united Cancelled Flighted our flight, didn't rebook us on added flight, now have to drive from a Denver to KC....thanks!",cancelled flighted rebook u added drive denver,neg
577,577,577,577,577,577,577,@united your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,announcement pre boarding address disability requires travel lot,neg
578,578,578,578,578,578,578,@united I flew United last month and the experience was AWESOME!,flew united last month experience,neg
579,579,579,579,579,579,579,@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,travel booked thru united group okc ticket agent le willing help connection,neg
580,580,580,580,580,580,580,"@united v upset with your disability  ""services"". When I told one of your employees I was carrying medical equipment she was very rude.",v upset disability told one employee carrying medical equipment,neg
581,581,581,581,581,581,581,@united thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.,thnx quick reply think intl grp put considerable inconvenience,neg
582,582,582,582,582,582,582,@united wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? WOW!!,wont transfer flight ticket accompany yr old active military mom emergency brain,neg
583,583,583,583,583,583,583,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,week late flightr still received mile mileageplus gift card starbucks card handed,neg
584,584,584,584,584,584,584,"@united as a 1k, I'm always hoping for improvement.",always hoping,neg
585,585,585,585,585,585,585,@united not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?,complained guy checked luggage throwing bag unfortunate coincidence,neg
586,586,586,586,586,586,586,@united OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems Can't find a supervisor for help.,okc ticket agent roger le helpful intl group travel problem find supervisor,neg
587,587,587,587,587,587,587,@united mobile apps need construction from the ground up for each OS category.  It's expensive to get right .,mobile apps need construction ground o expensive get right,neg
588,588,588,588,588,588,588,@united another fail for the United ticket agents in OKC. LESS than helpful and could care less about our problems. American here we come.,another fail united ticket agent le helpful could care le american,neg
589,589,589,589,589,589,589,"@united 441, which also had 1 working WC in coach. Good thing this bird landed ahead of schedule. I have to use the WC stat.",also working wc good thing bird landed ahead use wc,neg
590,590,590,590,590,590,590,@united the os isn't controlled by me but rather @VerizonWireless .  App is new.,o controlled rather app,neg
591,591,591,591,591,591,591,"@united I just sent an email to Customer Care, telling them I may have to break up with you ðŸ˜¢. I sincerely hope they can help me!!",sent email customer telling may break sincerely hope help,pos
592,592,592,592,592,592,592,@united silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,silly flying delta united club staff attendant surly unhelpful always seem bothered pesky folk,neg
593,593,593,593,593,593,593,@united What is your phone number. I can't find who to call about a flight reservation.,phone find call flight,neg
594,594,594,594,594,594,594,"@united well, you can't fix me missing my buddies 30th bday because of negligence but you can attempt to make up for it.",fix missing buddy bday negligence attempt make,neg
595,595,595,595,595,595,595,"@united why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who can fix what you did.",believe help customer service like want number someone fix,neg
596,596,596,596,596,596,596,@united they helped me at the baggage service desk.  Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR @ 12,helped baggage service said bc tsa screening fll bag made bag ewr,neg
597,597,597,597,597,597,597,@united Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.,mobile boarding pas disappeared phone standing line second time,neg
598,598,598,598,598,598,598,@united for the record- Rozana at Newark was lovely and helpful. #choosekind,rozana newark lovely choosekind,neg
599,599,599,599,599,599,599,@united It was last night's 1235/ORD-LGA.,last,neg
