tweet_id,airline_sentiment,airline_sentiment_confidence,retweet_count,text,Feature Words (Lemma),Predicted Sentiment
5.70023321904943e+17,0,1.0,0,@united @Apollochplayers we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PH6RPS,want go home tonight Cancelled Flight last leg reserv permission,0
5.70023232851419e+17,0,1.0,1,@united  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is #friendlyskies??,Stressed rude agents Overwhelmed delyd flight Yelling several people Not pretty This friendlyskies,0
5.70023071698055e+17,0,0.6774,0,@united landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.,land Boston last night The hours travel rough tho,0
5.70022715072983e+17,0,1.0,1,@united FAIL You Cancelled Flightled our flight frm GJT and then used our reserv home to IAH (from SEA) for reFlight Booking Problems w/out OUR PERMISSION!! #PH6RPS,FAIL You Cancelled Flightled flight frm GJT use reserv home IAH SEA reFlight Booking Problems OUR PERMISSION,0
5.70022372901847e+17,1,0.3435,0,Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY,Just send thank u RT Please DM confirmation number reFlight Booking Problems need Thank,1
5.70022345424835e+17,0,1.0,0,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.,make fly list Other airlines wait connector Late Flight Stuck IAH,0
5.70021376024814e+17,1,0.6788,0,@United so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere,deal Do u provide voucher overnight I cozy floor OHare gross HelpMePlease AnyoneThere,1
5.70021075355963e+17,0,0.6803,0,"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example.",also mere fact I go online issue statement vice call talk directly one good example,0
5.70020852210774e+17,2,1.0,0,@united thank you. I flew into Newark from Vail/Eagle.,thank I fly Newark,2
5.70020275150049e+17,0,0.6914,0,@united  i have a weekend of dealing with your company that would say otherwise.,weekend deal company would say otherwise,0
5.70019785788023e+17,0,1.0,0,@United now what?!? http://t.co/5hpSqVRjK8 flight was gone when I got off plane! #BusinessTravel #goodenoughmother,flight go I get plane BusinessTravel goodenoughmother,0
5.70019476235788e+17,0,1.0,0,"@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how @Delta would handle.",proper response sorry wait flight look issue That would handle,0
5.70018445695148e+17,0,1.0,0,@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver,customer service terrible Stood inline hours flight hours Late Flightr still bag disgutedindenver,0
5.70018278946394e+17,1,0.6557,0,@united please upload the March on-demand entertainment listing on your website! ✈️,please upload March entertainment list website,1
5.70018079993938e+17,0,0.6482,1,@united So you are inadequate by accident?,So inadequate accident,0
5.70016325667557e+17,2,1.0,0,@united @reebok @rockinwellness @ Denver International Airport https://t.co/tKVmHBkeC3,Denver International Airport,2
5.70016198747759e+17,2,1.0,0,@united Thank you for responding so quickly with a helpful tool! @dustyob,Thank respond quickly helpful tool,2
5.70016052895093e+17,0,1.0,0,@united boarding time shows 35 min and your gate agent started at 45. showed up at 4:00 and they had to check bag. http://t.co/zCBJyo6lsN,board time show min gate agent start show check bag,0
5.70014689322643e+17,0,1.0,1,@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR,Agent LAS let customers know ca help rebook delay flight DEN unfriendlyskies,0
5.70014406320517e+17,0,1.0,0,@united empathizes w/ my disappointment that 1stClass flight w/nonworking entertainmnt is worth $50. #UnFriendlySkies http://t.co/lOecO4gmvd,empathize disappointment flight entertainmnt worth UnFriendlySkies,0
5.70014190498288e+17,0,1.0,0,@united ...and when that doesn't work...,work,0
5.70012706704662e+17,1,0.6511,0,"@united did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now",see message today About mcdonnell Douglas dc model I hear read Goodnight,1
5.70011505237717e+17,0,1.0,0,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.,search mileage ticket BOM could find single one saver award I see play Earn miles ca use,0
5.70011417249759e+17,0,0.7083,0,"@united flight arrives 30 minutes early, but then have we to wait for an hour for our bags.",flight arrive minutes early wait hour bag,0
5.7001097660878e+17,0,1.0,0,@united That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.,That issue The fact one even call despite promise confirm bag location,0
5.70009743160254e+17,1,1.0,0,@united what's a girl gotta do to get a flight name change when SHE bought one for a mean ex boyfriend and needs a girl's trip stat?!,girl get ta get flight name change SHE buy one mean ex boyfriend need girl trip stat,1
5.70009034385805e+17,1,0.6832,0,@united thank you. We are signed up for notifications. We shall watch and wait! ❄️❄️,thank We sign notifications We shall watch wait,1
5.70008443626648e+17,0,1.0,0,@united still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here,still wait hear back My wallet steal one plan would appreciate resolution,0
5.70007003659149e+17,1,0.6612,0,@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,I would love someone could get back Austin tonight I wish wait til tomorrow morning,1
5.70005000643957e+17,0,1.0,0,@united or @flysaa has lost my baggage… heard different things from different employees of @united. @flysaa has said nothing.,lose hear different things different employees say nothing,0
5.70004899234075e+17,0,1.0,0,"@united cs thinks that miles can repair the damage done, it will be interesting if they travel in @united and exp the worst flight ever!",cs think miles repair damage do interest travel exp worst flight ever,0
5.70004470370677e+17,1,1.0,0,@united I have a 0530 flight out of DFW on Tuesday. How far in advance will you give notice if Cancelled Flightled?,I flight DFW Tuesday How far advance give notice Cancelled Flightled,1
5.70004247586013e+17,0,1.0,0,@united I am signed up for notifications. This is the first trip I was not updated on. Not sure why this happened.,I sign notifications This first trip I update Not sure happen,0
5.7000382865895e+17,2,0.6682,0,@united Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,Thank Took care everything make right That experience I use Opened app find flight change,2
5.7000245483982e+17,0,1.0,0,@united that is not in line with your responses here. And now I'm waiting until tomorrow morning because all the flights are overbooked.,line responses And I wait tomorrow morning flight overbooked,0
5.70002150115254e+17,0,1.0,0,"@united I took the exact same aircraft in to LAX 3 days ago. It fit, no problem. The agent today told some nonsense about a policy change",I take exact aircraft LAX days ago It fit problem The agent today tell nonsense policy change,0
5.70001906199888e+17,0,0.6558,0,@united your helpful agents in Club helped.  I am just out baggage fees and a night of my life.stop doing business with @SilverAirways,helpful agents Club help I baggage fee night business,0
5.7000061479449e+17,0,0.7008,0,@United never heard of this? http://t.co/QDebyaHqfM,never hear,0
5.70000364692484e+17,0,1.0,0,"@SouthwestAir doesn't charge ticket change fees. Do they not incur the same mysterious ""costs"" that you incur, @united?",charge ticket change fee Do incur mysterious cost incur,0
5.70000287080952e+17,0,1.0,0,@united Exhausted &amp,Exhausted amp,0
5.69999790328541e+17,0,1.0,0,@united I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.,I deny get plane get chance prove fit I rookie Read bio,0
5.69999614624928e+17,2,0.6741,0,@united that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs,exactly point It fit I premier access Boarding group This return ticket I yrs,2
5.69999529677853e+17,0,1.0,0,@united I've never experienced worst customer service. Placing blame on codeshare partners and not assuming responsibility is unacceptable,I never experience worst customer service Placing blame codeshare partner assume responsibility unacceptable,0
5.69998289447354e+17,0,1.0,0,@united currently on board so not now. Check in was terrible. Staff rude. Expensive luggage thrown around etc.,currently board Check terrible Staff rude Expensive luggage throw around etc,0
5.69997351412228e+17,0,1.0,0,"@United fucked up, then voided my ticket, and KEPT MY MONEY.  Not even an apology. I will never fly with your airline again. #UnitedAirlines",fuck void ticket KEPT MY MONEY Not even apology I never fly airline UnitedAirlines,0
5.69996897009717e+17,0,1.0,0,@united has the WORST customer svcs! This Kevin rep at call center must be investigated. My baggage's lost and there's no help but argument!,WORST customer svcs This Kevin rep call center must investigate My baggage lose help argument,0
5.69995961570857e+17,0,1.0,0,@united should NOT sell tickets for @SilverAirways on http://t.co/onhXHCO6bK.  has terrible service and UA staff cannot reach Silver,NOT sell ticket terrible service UA staff reach Silver,0
5.69995897234289e+17,0,0.688,1,"@united Just got demoted from Gold cuz my hubby got 100% of the PQD, tho there were enuf $ spent for 4 Golds.#spousal.discrimination/angry.",Just get demote Gold cuz hubby get PQD tho enuf spend,0
5.69995706909503e+17,2,1.0,0,@united Thank you!,Thank,2
5.69993952469881e+17,1,0.6742,0,@united When will direct flights from Belfast Intl to Newark resume from their winter break? Thanks.,When direct flight Belfast Intl Newark resume winter break Thanks,1
5.69993782311199e+17,2,1.0,0,@united My favorite way to travel! Thank you! http://t.co/vGN2X1ckg0,My favorite way travel Thank,2
5.69992543875654e+17,1,1.0,0,"@united yes, after this awful weather it appears I can get home",yes awful weather appear I get home,1
5.69991606385967e+17,0,1.0,0,@united yes lots. You have terrible customer service at Newark and despite raising a complaint there we were ignored hence the tweet,yes lot You terrible customer service Newark despite raise complaint ignore hence tweet,0
5.69991529764409e+17,0,1.0,0,@united Lovely new plane from LGA to ORD but no power outlets?,Lovely new plane LGA ORD power outlets,0
5.69989661713666e+17,0,0.6337,0,"@united but if i tweet the ID number, won't that reveal my home address to anyone on the web?",tweet ID number wo reveal home address anyone web,0
5.69989557644624e+17,0,1.0,0,@united I filed a delayed bag report on Saturday! my flight was Cancelled Flightled and I never went anywhere!,I file delay bag report Saturday flight Cancelled Flightled I never go anywhere,0
5.69989416426435e+17,1,1.0,0,@united the person is currently bettween gates 71A and 73 in LAX,person currently bettween gate LAX,1
5.69989291188695e+17,0,1.0,0,@united i need it there before she lands so she can have the EWR baggage claim file to have it sent but the employee has not droppeditoffyet,need land EWR baggage claim file send employee droppeditoffyet,0
5.69989178651509e+17,0,1.0,0,"@united rarely ceases to amaze...for the worse.  i hope this is the last time i ""have"" to fly with you.",rarely cease amaze worse hope last time fly,0
5.69989023478841e+17,1,0.7059,0,@united thank you for the quick response but I cannot dm you until you follow me as well,thank quick response I dm follow well,1
5.69988839919395e+17,0,0.6468,0,@united iCloud it is not there yet -- PLEASE HELP 917 703 1472,iCloud yet PLEASE HELP,0
5.69988785330479e+17,1,1.0,0,"@united I need the phone number to baggage claim in LAX, my mom left her phone and someone called saying they would put it there but on",I need phone number baggage claim LAX mom leave phone someone call say would put,0
5.69988762085806e+17,0,1.0,0,@united I did... no response back,I response back,0
5.69988297633583e+17,0,1.0,0,@united this is atrocious customer service.,atrocious customer service,0
5.69988078015816e+17,1,1.0,0,"@United will not have to honor absurdly low mistake fares.
http://t.co/2Z3Jv73IlW vía @usatoday",honor absurdly low mistake fare vía,1
5.6998806115036e+17,0,1.0,0,@united #albanyairport delayed departure to check bags at gate claiming space filled and walk on to open spaces a delay #poorcustomerservice,albanyairport delay departure check bag gate claim space fill walk open space delay poorcustomerservice,0
5.6998734877295e+17,0,1.0,0,@united you Cancelled Flighted our flights for no reason &amp,Cancelled Flighted flight reason amp,0
5.69986029463011e+17,0,1.0,0,@united @dfpietra THAT'S your response?  Shaking my head back and forth with a tsk. You can do better-from customer service to your apology,THAT response Shaking head back forth tsk You customer service apology,0
5.69984791107338e+17,1,0.6825,0,"@united thanks! It's 35K miles from RTB to Europe, to do a multiple destination so we could stop over in US on way/way back- mileage diff?",thank It miles RTB Europe multiple destination could stop US mileage diff,1
5.69984785860465e+17,0,1.0,0,@united of course I did. The bag should be here by now :( #frustrated,course I The bag frustrate,0
5.69983990683148e+17,0,1.0,0,@united you are the worst. I will avoid you like the plague.,worst I avoid like plague,0
5.69983826245497e+17,0,1.0,0,@united is the worst airline in the world.,worst airline world,0
5.69983375584272e+17,0,1.0,0,@united someone needs to DM me and resolve this correctly. Extremely disappointed with the service I received. Terrible management.,someone need DM resolve correctly Extremely disappoint service I receive Terrible management,0
5.69983149028962e+17,0,1.0,0,@united Premier Gold desk changes flight. Waives fees. Gives me wrong flight. Now Jana Acosta in Salt Lake refuses the same service. Angry.,Premier Gold desk change flight Waives fee Gives wrong flight Now Jana Acosta Salt Lake refuse service Angry,0
5.69982678558048e+17,0,1.0,0,"@united I will give you one thing, you are consistent but unfortunately you are consistent at not doing your job well #AlwaysDelayedOnUnited",I give one thing consistent unfortunately consistent job well AlwaysDelayedOnUnited,0
5.69982327654384e+17,0,1.0,0,@united I will but right now I'm to angry,I right I angry,0
5.6998103411005e+17,0,1.0,0,@united first time flying with United. Also last time. #terrible back to @VirginAtlantic for me. #branson #virginatlantic #UnitedAirlines,first time fly United Also last time terrible back branson virginatlantic UnitedAirlines,0
5.69980415919854e+17,0,1.0,0,@united I used to be a committed #ContinentalAirlines flyer until merger. I remember now why I switched to @SouthwestAir #CommunicationFail,I use commit ContinentalAirlines flyer merger I remember I switch CommunicationFail,0
5.69980177247285e+17,0,1.0,0,@united the least you could do is offer me a ticket in coach instead of just Cancelled Flighting my reservation because of your glitch!!! #notfair,least could offer ticket coach instead Cancelled Flighting reservation glitch notfair,0
5.69979566279627e+17,0,1.0,0,"@united I'm saying I made the flight but with poor/non-communication, unaccounted for lost time &amp; lots of frustrated flyers standing around",I say I make flight unaccounted lose time amp lot frustrate flyers stand around,0
5.69979211722596e+17,0,1.0,0,@united I think DM would be better,I think DM would better,0
5.69977492720779e+17,0,1.0,0,@United gate announcement states delay due to maintenance yet app says Late Flight arriving aircraft  tell the truth! @unfriendly,gate announcement state delay due maintenance yet app say Late Flight arrive aircraft tell truth,0
5.69976426163778e+17,0,1.0,0,@united you are easily the worst company I have ever experienced. You have lost someone's personal possessions &amp,easily worst company I ever experience You lose someone personal possessions amp,0
5.69976131748823e+17,0,1.0,0,@united how can your app show arriving aircraft is early but departing flight is delayed due to Late Flight arriving aircraft? @unfriendly,app show arrive aircraft early depart flight delay due Late Flight arrive aircraft,0
5.6997611412435e+17,0,1.0,0,@united already did that at the airport and 12 hrs Late Flightr its still not here! you guys are really killing me today. trying to stay positive..,already airport hrs Late Flightr still guy really kill today try stay,0
5.69974772551033e+17,0,0.6625,0,@united once united's service levels reaches those of Etihad or lets be more realistically Lufthansa then ill consider it again,unite service level reach Etihad let realistically Lufthansa ill consider,0
5.69973683466273e+17,0,1.0,0,@united really?  Someone called in sick and then someone FORGOT to call a replacement?!  Now an hour Late Flight to take off. #theworst,really Someone call sick someone FORGOT call replacement Now hour Late Flight take theworst,0
5.6997308807646e+17,0,1.0,1,@united Asked Flight attendant what typical compensation would be &amp,Asked Flight attendant typical compensation would amp,0
5.69972884052931e+17,1,0.679,0,@united done,do,0
5.69972097453138e+17,1,0.335,0,"@united Thank you, ^JH, appreciate the prompt responses--me and other passengers will be doing so.",Thank appreciate prompt responses passengers,1
5.69972073201689e+17,0,1.0,0,@united has been such a disappointment today. Simply put. Rather unpleased with things currently. Flight delayed,disappointment today Simply put Rather unpleased things currently Flight delay,0
5.69972039844438e+17,0,1.0,0,"@united During the same round trip, my NON-English speaking friend was stranded TWICE for 12+ hours each time! Most staff members were rude.",During round trip speak friend strand TWICE hours time Most staff members rude,0
5.69971648876585e+17,0,1.0,0,"@united  found a group of people who actually hates people more than ISIS, thats right United Airlines.",find group people actually hat people ISIS thats right United Airlines,0
5.69971394701873e+17,0,0.6629999999999999,0,"@united Nope. Walked up &amp; down the ORF terminal, &amp; not a United agent to be found. Showed up @ last minute to board us. Many panicked people",Nope Walked amp ORF terminal amp United agent find Showed last minute board us Many panic people,0
5.69971033182048e+17,2,0.6534,0,@united thank you,thank,2
5.69970938525016e+17,0,1.0,0,@united by the time I finally get to Dallas I could have driven with less frustration and cheaper.,time I finally get Dallas I could drive less frustration cheaper,0
5.69970599377789e+17,0,1.0,0,"@united I'm trying to get to my final destination, we need compensation. Just about 2hrs of personal time wasted.",I try get final destination need compensation Just personal time waste,0
5.69970225443172e+17,0,1.0,0,@united that guy really has no customer service clue.Could have spent effort clearing bins for rollerboards instead of art projects in mine!,guy really customer service spend effort clear bin rollerboards instead art project mine,0
5.69969999961391e+17,2,0.6915,0,@united he has no priority and Iove it,priority Iove,2
5.69969952654029e+17,2,1.0,0,@united Pleased to be a Premier Platinum,Pleased Premier Platinum,2
5.69969447764566e+17,0,1.0,1,@united how can you not put my bag on plane to Seattle. Flight 1212. Waiting  in line to talk to someone about my bag. Status should matter.,put bag plane Seattle Flight Waiting line talk someone bag Status matter,0
5.69968282532315e+17,0,0.6995,0,"@united @campilley hahaha. If they weren't an American company, i would say this was great sarcasm!!",hahaha If American company would say great sarcasm,0
5.69967925416886e+17,0,0.6703,0,@united i think he actually did not like your screen  @campilley 😃😃😃,think actually like screen,0
5.69967850670019e+17,0,1.0,1,@united Apparently they are asking 20 people to off board the plane--how can such a big miscalculation be made?!,Apparently ask people board plane big miscalculation make,0
5.6996784807809e+17,0,1.0,0,@united It's a shame choosing #United may be the difference between reuniting with aging friends and never seeing them again #PoorService,It shame choose United may difference reunite age friends never see PoorService,0
5.69967841727943e+17,1,1.0,0,"@united hi guys, do you have a general enquires email address please? Thanks David.",hi guy general enquire email address please Thanks David,1
5.69967632868188e+17,0,1.0,0,@united Just checking in again - what is the status of our claim.   It is going on 2 months with no attention to this?   We are very upset.,Just check status claim It go months attention We upset,0
5.69967493487292e+17,0,1.0,0,@united my flight was delayed due to maintenance in LIT and caused me to miss my connection at IAH to MSY. Can you help?,flight delay due maintenance LIT cause miss connection IAH MSY Can help,0
5.69967305859293e+17,0,1.0,0,@united #UnitedAirlines Pls Fix #AspenBaggageFail issues. Had to pay my own way to #Aspen after flight Cancelled Flight. Left us in the cold in DEN.,UnitedAirlines Pls Fix AspenBaggageFail issue Had pay way Aspen flight Cancelled Flight Left us cold DEN,0
5.69967197478527e+17,0,1.0,0,@united Read my bio. See who I work with. I have NEVER encountered this with your airline before. Disappointed is an understatement.,Read bio See I work I NEVER encounter airline Disappointed understatement,0
5.69966909019398e+17,0,1.0,0,@united Does customer care have email or a phone rep that I can speak with? We had so many issues they can't be placed in 2000 characters?,Does customer care email phone rep I speak We many issue ca place character,0
5.69966609080586e+17,2,1.0,0,Thank you “@united: @TRUU_Tall I can certainly take a look. Please follow and DM me your confirmation number for assistance. ^JH”,Thank I certainly take look Please follow DM confirmation number assistance,2
5.69966563245367e+17,0,0.6939,0,@united In the process of recovering their car rental - condo rental $ in Florida. They called #United for an alternate flight #NOANSWER,In process recover car rental condo rental Florida They call United alternate flight NOANSWER,0
5.69966422744396e+17,1,1.0,0,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",I buy yo seat legs intl trip car seat Required If allow Can child still sit takeoff,1
5.69965494519734e+17,2,0.6625,0,@united thanks for listening! I definitely was not the only person in line who thought it was absurd.,thank listen I definitely person line think absurd,2
5.69964915710038e+17,0,1.0,1,@United We've been waiting on tarmac for &gt,We wait tarmac gt,0
5.69964888870793e+17,0,0.649,0,"@united Thank you. Mention that before I boarded she asked 1other person to measure their bag, and it was another woman. Men not asked.",Thank Mention I board ask person measure bag another woman Men ask,0
5.69964582606934e+17,0,1.0,0,@united Can't leave the Tarmac ..united's gate agent cannot agree on a head count. 20 min now counting a 100 people max #epicfailunited,Ca leave Tarmac gate agent agree head count min count people max epicfailunited,0
5.69963935429825e+17,0,1.0,0,@united That's real dedication &amp,That real dedication amp,0
5.699636454021e+17,0,1.0,0,@United blocked me from DM'ing them because they would rather I complain about them in a public forum,block would rather I complain public forum,0
5.69962873209938e+17,2,0.6729,0,@united ok. I just submitted. Thanks for the opportunity to give feedback.,ok I submit Thanks opportunity give feedback,2
5.69962245620249e+17,2,1.0,0,@united Big thanks to Ms. Winston for assisting me over the phone with a baggage claim issue today. She really went the extra mile!,Big thank Winston assist phone baggage claim issue today She really go extra mile,2
5.69961695835267e+17,2,0.6346,0,"@united I will, as soon as I am done with my article.  Thanks!  ~Tom",I soon I do article Thanks,2
5.69961410161193e+17,0,1.0,0,@united booked flights for 2 for $779. Was charged $389.50 twice. Means I can't redeem CC points properly. Would have gone elsewhere.,book flight Was charge twice Means I ca redeem CC point properly Would go elsewhere,0
5.69961203197325e+17,0,1.0,1,@united We've had a ton of problems with getting our bags and have been given the run around for a day. Whats up with that?,We ton problems get bag give run around day Whats,0
5.69960988499276e+17,0,1.0,0,@united pedophile airline. Split myself and my 10 yr old daughter rows apart on flight 1254 to boston,pedophile airline Split yr old daughter row apart flight boston,0
5.699604404381e+17,0,1.0,0,@united have been waiting 2 days for my military bags from an airport 3 hours away from me. Horrible.,wait days military bag airport hours away Horrible,0
5.6996031102285e+17,0,1.0,0,"@united Arriving 25 minutes early is nice, but not if equipment isn't ready. Waiting 30 minutes for luggage, so far. Time gains wiped out.",Arriving minutes early nice equipment ready Waiting minutes luggage far Time gain wipe,0
5.69960085654364e+17,0,1.0,3,@united is doing musicians real dirty at LAX. I've never been blocked from getting on a flight with my bass.,musicians real dirty LAX I never block get flight bass,0
5.69960080734491e+17,0,1.0,0,"@united I'm rebooked now, but the line was 300 people deep.",I rebooked line people deep,0
5.69958946636562e+17,1,0.6593,0,.@united For those playing along at home: http://t.co/2b4bDTldX2,For play along home,1
5.69958935907734e+17,0,1.0,0,"@united @FlyEIA yes, they said it took more than an hour!",yes say take hour,0
5.69958524270342e+17,0,1.0,0,@united those whose pay to actually fly with you over 30k/ year deserve better service than a CC holder.,whose pay actually fly year deserve better service CC holder,0
5.69958247412724e+17,2,1.0,0,@united Ok thank again for your help!,Ok thank help,2
5.69957240960094e+17,0,1.0,0,@united Not a happy flyer.  UA flight 1161 from SFO to Cleveland.  Sunday 2/22.  Stay tuned for blog article from http://t.co/VdFdODqVGx,Not happy flyer UA flight SFO Cleveland Sunday Stay tune blog article,0
5.69957053432639e+17,1,0.6821,0,Thanks @united. @imran_r44 had a question about the wait time for baggage on UA6366,Thanks question wait time baggage,0
5.69956446487642e+17,2,0.643,0,@united flight 1491...plane from SFO to DEN is basically on time.,flight plane SFO DEN basically time,2
5.69956201934385e+17,2,0.6627,0,@united thanks. Just a program comment,thank Just program comment,2
5.69956192111317e+17,0,1.0,0,@united 20 min more delays to flt 2086 at sfo 2 load 2 more pax makes no sense. Will strand many of us overnight at ORD due to missed cnxns,min delay flt sfo load pax make sense Will strand many us overnight ORD due miss cnxns,0
5.69956115724661e+17,0,1.0,0,"@united Heads up We didn't check 8 bags, 2 we checked arrived, those aren't claim #s for our 2. Other people's bags? http://t.co/dplQ3mhQGD",Heads We check bag check arrive claim Other people bag,0
5.69955602782237e+17,0,1.0,0,"@united This must be a drone “@united: @KeamBleam We understand your frustration. Our Bag team is working hard to get your bag(s) to you...""",This must drone We understand frustration Our Bag team work hard get bag,0
5.69955551951622e+17,0,0.6721,0,"@united Change made in just over 3 hours. For something that should have taken seconds online, I am not thrilled. Loved the agent, though.",Change make hours For something take second online I thrill Loved agent though,0
5.69955386914181e+17,0,1.0,0,@united flight attendant doesn’t understand not understanding English doesn’t mean they are deaf. Stop yelling English slowly to them.,flight attendant understand understand English mean deaf Stop yell English slowly,0
5.69954670006764e+17,0,1.0,0,"@united Not appropriate to ask in public (hence the dm). each united employee, each a new answer. your process was such a hassle i Cancelled Flighted.",Not appropriate ask public hence dm unite employee new answer process hassle Cancelled Flighted,0
5.6995398853725e+17,0,0.6661,0,@united well that's big of you but I don't have terribly high expectations at this point.,well big I terribly high expectations point,0
5.69953683309515e+17,0,1.0,0,@united it's like you're trying to make me hate your airline. Fee for each checked bag that's never mentioned in the ticket + rude agents 👿,like try make hate airline Fee check bag never mention ticket rude agents,0
5.69953575226311e+17,0,0.6875,0,"@united nice your app says US 4972 delayed by weather.  Pilot says waiting on fuel.  One in ur control, one not",nice app say US delay weather Pilot say wait fuel One ur control one,0
5.69953411988369e+17,2,1.0,0,@united Please than Robin at EWR Premiere Desk for helping me get on a an earlier flight. She did the work.  Huge thanks.,Please Robin EWR Premiere Desk help get earlier flight She work Huge thank,2
5.69952718707687e+17,0,0.6383,0,"@united Ok thank you, do you provide complimentary hotel accommodations since I'll have to stay overnight?",Ok thank provide complimentary hotel accommodations since I stay overnight,0
5.69952408450806e+17,0,1.0,0,@united I was originally trying to share details but the link Jimmy Samartzis Vice President - Customer Experience sent me expired.,I originally try share detail link Jimmy Samartzis Vice President Customer Experience send expire,0
5.69951384390345e+17,0,1.0,1,"@united really? 3 hr delay, 4 gate changes, &amp; you boarded us, sent us back up, &amp; boarded us again.  Won't change our flight. Can we go now?",really hr delay gate change amp board us send us back amp board us Wo change flight Can go,0
5.69951321719091e+17,2,0.3433,0,"@united that would help! or how about integrate it into the App so I can just ""activate"" it and surf...",would help integrate App I activate surf,2
5.69950450352415e+17,0,1.0,0,@united I did. The AC went on for about 20 minutes before returning to the Mojave Desert. #PressureCooker #HeatTrap,I The AC go minutes return Mojave Desert PressureCooker HeatTrap,0
5.69950355330507e+17,0,1.0,0,@united Nope - still no one helped me.  Giving up on united. #badservice,Nope still one help Giving unite badservice,0
5.69949439101547e+17,1,1.0,0,"@united 8602947, jon at http://t.co/58tuTgli0D, thanks.",jon thank,2
5.69948910099309e+17,0,1.0,0,@united when an airline causes the missed connection u would think they would take whatever steps to remedy that screw up.,airline cause miss connection u would think would take whatever step remedy screw,0
5.69947174571676e+17,0,1.0,0,@united I'd thank you - but you didn't help.  taking 6 hours to reply (so I get a message in the middle of the night) isn't actually helpful,I thank help take hours reply I get message middle night actually helpful,0
5.69946921265185e+17,0,1.0,0,@united Flight UA1270 is descending into farce and we haven't left EWR yet. Is this going to get any worse?,Flight descend farce leave EWR yet Is go get worse,0
5.69946703522091e+17,0,1.0,0,"@united I was told it was due to be on UA23 which flies direct to Dublin, so why did it go to London? This is a complete shambles!",I tell due fly direct Dublin go London This complete shamble,0
5.69946571577537e+17,0,1.0,0,@united 45+ min at EWR baggage claim #stillnobags #ridiculous,min EWR baggage claim stillnobags ridiculous,0
5.69945386569363e+17,1,0.7099,0,Flight Booking Problems for a travel writers trip I am hosting and need to be happy when I land! Do you have the cute PJs AA does? @united,Flight Booking Problems travel writers trip I host need happy I land Do cute PJs AA,1
5.69945073611375e+17,1,0.6594,0,But I don't see AA @united,But I see AA,1
5.69942888643228e+17,1,0.6461,0,@united Did you find out where it is? Thanks,Did find Thanks,1
5.69941617697644e+17,0,1.0,0,"@united On a standby to Denver, which has been delayed, and a confirmed to Aspen, whose flights have been Cancelled Flighted all day. 0 confidence.",On standby Denver delay confirm Aspen whose flight Cancelled Flighted day confidence,0
5.69941082420568e+17,0,1.0,0,@united yes at 2am...but now back on a plane again and delayed again due to baggage loading issue... http://t.co/NfAQHhr09j,yes back plane delay due baggage load issue,0
5.69940883975446e+17,0,1.0,0,@united at what pt do u just Cancelled Flight!  Finally got stndby 4 1pm flight. What a day!  #missedWork #clientNotHappy http://t.co/sUPrLfOi8T,pt u Cancelled Flight Finally get stndby flight What day missedWork clientNotHappy,0
5.69939149756756e+17,2,1.0,0,@united thank YOU for your kindness. Your agents went above &amp,thank YOU kindness Your agents go amp,2
5.69938322161668e+17,0,0.6671,0,@united don't see a justifiable cost to get on an early flight with seats. No airline charges to conveniently get their passengers in early,see justifiable cost get early flight seat No airline charge conveniently get passengers early,0
5.6993780651817e+17,0,0.6506,0,@united Woke up to notification- flight moved 1.5 hrs early. Barely made flight then 3 hrs layover in SFO - wanted to hop on earlier option,Woke flight move hrs early Barely make flight hrs layover SFO want hop earlier option,0
5.6993714331485e+17,0,1.0,0,"@united I will do delayed baggage claim when I land. Hopefully the bag isn't broken into, damaged or lost w/c will result in more complaints",I delay baggage claim I land Hopefully bag break damage lose result complaints,0
5.69936861398995e+17,0,1.0,0,"@united done. Want me to send a screen shot of the second call, which is now at over 45 minutes?",do Want send screen shoot second call minutes,0
